"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 21 08:43:06 GMT 2024","Wed Feb 21 08:43:06 GMT 2024","124","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectIdCannotBeEmptyString","projectIdCannotBeEmptyString",""
"passed","Wed Feb 21 08:43:05 GMT 2024","Wed Feb 21 08:43:05 GMT 2024","606","API Suite","API Test","com.example.teamcity.api.BuildQueueTest","com.example.teamcity.api.BuildQueueTest","buildCanBeAddedIntoQueue","buildCanBeAddedIntoQueue",""
"passed","Wed Feb 21 08:43:07 GMT 2024","Wed Feb 21 08:43:07 GMT 2024","174","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","agentManagerUserCanCreateBuildConfiguration","agentManagerUserCanCreateBuildConfiguration",""
"passed","Wed Feb 21 08:43:03 GMT 2024","Wed Feb 21 08:43:04 GMT 2024","191","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationPropertyNameContainsAllAscciiSymbols","buildConfigurationPropertyNameContainsAllAscciiSymbols",""
"passed","Wed Feb 21 08:43:06 GMT 2024","Wed Feb 21 08:43:06 GMT 2024","100","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectNameContainsAllAsciiSymbols","projectNameContainsAllAsciiSymbols",""
"passed","Wed Feb 21 08:43:07 GMT 2024","Wed Feb 21 08:43:07 GMT 2024","82","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithSameIdCannotBeCreated","projectWithSameIdCannotBeCreated",""
"passed","Wed Feb 21 08:43:04 GMT 2024","Wed Feb 21 08:43:04 GMT 2024","162","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationPropertyValueContainsAllAsciiSymbols","buildConfigurationPropertyValueContainsAllAsciiSymbols",""
"passed","Wed Feb 21 08:41:17 GMT 2024","Wed Feb 21 08:41:20 GMT 2024","3314","Surefire suite","Surefire test","com.example.teamcity.api.AddAgentTest","com.example.teamcity.api.AddAgentTest","authorizeAgentTest","authorizeAgentTest",""
"passed","Wed Feb 21 08:42:58 GMT 2024","Wed Feb 21 08:43:00 GMT 2024","2439","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationCannotBeCreatedForUnknownProjectId","buildConfigurationCannotBeCreatedForUnknownProjectId",""
"passed","Wed Feb 21 08:43:08 GMT 2024","Wed Feb 21 08:43:08 GMT 2024","202","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectDeveloperUserCanRunBuild","projectDeveloperUserCanRunBuild",""
"passed","Wed Feb 21 08:43:06 GMT 2024","Wed Feb 21 08:43:06 GMT 2024","67","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectNameCannotBeEmptyString","projectNameCannotBeEmptyString",""
"passed","Wed Feb 21 08:43:00 GMT 2024","Wed Feb 21 08:43:01 GMT 2024","217","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationCannotBeCreatedWithoutProject","buildConfigurationCannotBeCreatedWithoutProject",""
"passed","Wed Feb 21 08:43:08 GMT 2024","Wed Feb 21 08:43:08 GMT 2024","145","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectViwerUserCanRunBuild","projectViwerUserCanRunBuild",""
"passed","Wed Feb 21 08:43:01 GMT 2024","Wed Feb 21 08:43:01 GMT 2024","172","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationIdCannotStartsWithUnderScore","buildConfigurationIdCannotStartsWithUnderScore",""
