"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 18 18:54:11 GMT 2024","Sun Feb 18 18:54:11 GMT 2024","133","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithSameIdCannotBeCreated","projectWithSameIdCannotBeCreated",""
"passed","Sun Feb 18 18:54:08 GMT 2024","Sun Feb 18 18:54:08 GMT 2024","193","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationWithId256lengthCannotBeCreated","buildConfigurationWithId256lengthCannotBeCreated",""
"failed","Sun Feb 18 18:52:37 GMT 2024","Sun Feb 18 18:53:19 GMT 2024","41798","API Suite","API Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProjectAndBuildConfig","authorizedUserShouldBeAbleCreateNewProjectAndBuildConfig",""
"passed","Sun Feb 18 18:54:12 GMT 2024","Sun Feb 18 18:54:12 GMT 2024","227","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectViwerUserCanRunBuild","projectViwerUserCanRunBuild",""
"passed","Sun Feb 18 18:54:11 GMT 2024","Sun Feb 18 18:54:12 GMT 2024","192","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminUserCanCreateBuildConfigToAnotherUserProjects","projectAdminUserCanCreateBuildConfigToAnotherUserProjects",""
"passed","Sun Feb 18 18:54:05 GMT 2024","Sun Feb 18 18:54:06 GMT 2024","676","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationMappingTest","buildConfigurationMappingTest",""
"passed","Sun Feb 18 18:52:23 GMT 2024","Sun Feb 18 18:52:27 GMT 2024","3527","Surefire suite","Surefire test","com.example.teamcity.api.AddAgentTest","com.example.teamcity.api.AddAgentTest","authorizeAgentTest","authorizeAgentTest",""
"passed","Sun Feb 18 18:54:11 GMT 2024","Sun Feb 18 18:54:11 GMT 2024","147","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminCanRunBuild","projectAdminCanRunBuild",""
"passed","Sun Feb 18 18:54:11 GMT 2024","Sun Feb 18 18:54:11 GMT 2024","246","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","agentManagerUserCanCreateBuildConfiguration","agentManagerUserCanCreateBuildConfiguration",""
"passed","Sun Feb 18 18:54:08 GMT 2024","Sun Feb 18 18:54:08 GMT 2024","176","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationWithoutNameCannotBeCreated","buildConfigurationWithoutNameCannotBeCreated",""
