"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 18 19:37:19 GMT 2024","Sun Feb 18 19:37:19 GMT 2024","283","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationCannotBeCreatedWithoutProject","buildConfigurationCannotBeCreatedWithoutProject",""
"passed","Sun Feb 18 19:36:31 GMT 2024","Sun Feb 18 19:36:42 GMT 2024","11388","API Suite","API Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","buildConfigCannotBeCreatedWithoutDefaultBranch","buildConfigCannotBeCreatedWithoutDefaultBranch",""
"passed","Sun Feb 18 19:37:23 GMT 2024","Sun Feb 18 19:37:24 GMT 2024","704","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationMappingTest","buildConfigurationMappingTest",""
"passed","Sun Feb 18 19:37:31 GMT 2024","Sun Feb 18 19:37:31 GMT 2024","144","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUserCannotCreateProject","unauthorizedUserCannotCreateProject",""
"passed","Sun Feb 18 19:37:24 GMT 2024","Sun Feb 18 19:37:25 GMT 2024","316","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationPropertyNameContainsAllAscciiSymbols","buildConfigurationPropertyNameContainsAllAscciiSymbols",""
"failed","Sun Feb 18 19:35:42 GMT 2024","Sun Feb 18 19:36:31 GMT 2024","48683","API Suite","API Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProjectAndBuildConfig","authorizedUserShouldBeAbleCreateNewProjectAndBuildConfig",""
"passed","Sun Feb 18 19:37:31 GMT 2024","Sun Feb 18 19:37:31 GMT 2024","212","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectDeveloperUserCanRunBuild","projectDeveloperUserCanRunBuild",""
"passed","Sun Feb 18 19:37:29 GMT 2024","Sun Feb 18 19:37:30 GMT 2024","140","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithSameNameCannotBeCreated","projectWithSameNameCannotBeCreated",""
"passed","Sun Feb 18 19:37:24 GMT 2024","Sun Feb 18 19:37:24 GMT 2024","301","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationNameCannotBeEmpty","buildConfigurationNameCannotBeEmpty",""
"passed","Sun Feb 18 19:37:25 GMT 2024","Sun Feb 18 19:37:25 GMT 2024","217","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationStepTypeContainsAllAsciiSymbols","buildConfigurationStepTypeContainsAllAsciiSymbols",""
"passed","Sun Feb 18 19:37:31 GMT 2024","Sun Feb 18 19:37:31 GMT 2024","135","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectDeveloperUserCannotCreateBuildConfiguration","projectDeveloperUserCannotCreateBuildConfiguration",""
"passed","Sun Feb 18 19:37:26 GMT 2024","Sun Feb 18 19:37:26 GMT 2024","262","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationWithoutNameCannotBeCreated","buildConfigurationWithoutNameCannotBeCreated",""
"passed","Sun Feb 18 19:37:25 GMT 2024","Sun Feb 18 19:37:25 GMT 2024","232","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationStepNameContainsAllAsciiSymbols","buildConfigurationStepNameContainsAllAsciiSymbols",""
"passed","Sun Feb 18 19:37:26 GMT 2024","Sun Feb 18 19:37:26 GMT 2024","240","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationWithId256lengthCannotBeCreated","buildConfigurationWithId256lengthCannotBeCreated",""
"passed","Sun Feb 18 19:37:29 GMT 2024","Sun Feb 18 19:37:29 GMT 2024","135","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectNameContainsAllAsciiSymbols","projectNameContainsAllAsciiSymbols",""
"passed","Sun Feb 18 19:37:29 GMT 2024","Sun Feb 18 19:37:29 GMT 2024","169","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithNoIdCanBeCreated","projectWithNoIdCanBeCreated",""
"passed","Sun Feb 18 19:37:29 GMT 2024","Sun Feb 18 19:37:29 GMT 2024","166","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithIdMorethan255LenghtCannotCreated","projectWithIdMorethan255LenghtCannotCreated",""
"passed","Sun Feb 18 19:37:20 GMT 2024","Sun Feb 18 19:37:20 GMT 2024","280","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationIdCannotStartsWithDigits","buildConfigurationIdCannotStartsWithDigits",""
"passed","Sun Feb 18 19:37:30 GMT 2024","Sun Feb 18 19:37:31 GMT 2024","136","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminUserShouldHaveRightsToCreateBuildConfigToHisProject","projectAdminUserShouldHaveRightsToCreateBuildConfigToHisProject",""
"passed","Sun Feb 18 19:35:26 GMT 2024","Sun Feb 18 19:35:30 GMT 2024","3807","Surefire suite","Surefire test","com.example.teamcity.api.AddAgentTest","com.example.teamcity.api.AddAgentTest","authorizeAgentTest","authorizeAgentTest",""
"failed","Sun Feb 18 19:37:29 GMT 2024","Sun Feb 18 19:37:29 GMT 2024","112","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithMaxLongId255CanBeCreated","projectWithMaxLongId255CanBeCreated",""
"passed","Sun Feb 18 19:37:28 GMT 2024","Sun Feb 18 19:37:29 GMT 2024","108","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectNameCannotBeEmptyString","projectNameCannotBeEmptyString",""
"passed","Sun Feb 18 19:37:25 GMT 2024","Sun Feb 18 19:37:25 GMT 2024","260","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationPropertyValueContainsAllAsciiSymbols","buildConfigurationPropertyValueContainsAllAsciiSymbols",""
"passed","Sun Feb 18 19:37:27 GMT 2024","Sun Feb 18 19:37:28 GMT 2024","319","API Suite","API Test","com.example.teamcity.api.BuildQueueTest","com.example.teamcity.api.BuildQueueTest","buildEmptyStringIdCannotBeCreated","buildEmptyStringIdCannotBeCreated",""
"passed","Sun Feb 18 19:37:28 GMT 2024","Sun Feb 18 19:37:28 GMT 2024","295","API Suite","API Test","com.example.teamcity.api.BuildQueueTest","com.example.teamcity.api.BuildQueueTest","buildWithNullIdCannotBeCreated","buildWithNullIdCannotBeCreated",""
