"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 21 18:31:07 GMT 2024","Wed Feb 21 18:31:07 GMT 2024","174","Teamcity Suite","API Tests","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminCanRunBuild","projectAdminCanRunBuild",""
"passed","Wed Feb 21 18:31:05 GMT 2024","Wed Feb 21 18:31:06 GMT 2024","247","Teamcity Suite","API Tests","com.example.teamcity.api.BuildQueueTest","com.example.teamcity.api.BuildQueueTest","buildWithUnknownIdCannotBeAddedIntoQueue","buildWithUnknownIdCannotBeAddedIntoQueue",""
"passed","Wed Feb 21 18:31:07 GMT 2024","Wed Feb 21 18:31:07 GMT 2024","219","Teamcity Suite","API Tests","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","agentManagerUserCanCreateBuildConfiguration","agentManagerUserCanCreateBuildConfiguration",""
"passed","Wed Feb 21 18:31:08 GMT 2024","Wed Feb 21 18:31:08 GMT 2024","155","Teamcity Suite","API Tests","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectDeveloperUserCannotCreateBuildConfiguration","projectDeveloperUserCannotCreateBuildConfiguration",""
"passed","Wed Feb 21 18:31:01 GMT 2024","Wed Feb 21 18:31:02 GMT 2024","1393","Teamcity Suite","API Tests","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationIdContainsAllLatinSymbolsAndDigits","buildConfigurationIdContainsAllLatinSymbolsAndDigits",""
"passed","Wed Feb 21 18:31:04 GMT 2024","Wed Feb 21 18:31:04 GMT 2024","339","Teamcity Suite","API Tests","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationStepTypeContainsAllAsciiSymbols","buildConfigurationStepTypeContainsAllAsciiSymbols",""
"passed","Wed Feb 21 18:31:08 GMT 2024","Wed Feb 21 18:31:08 GMT 2024","170","Teamcity Suite","API Tests","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectViwerUserCanRunBuild","projectViwerUserCanRunBuild",""
"passed","Wed Feb 21 18:31:07 GMT 2024","Wed Feb 21 18:31:08 GMT 2024","237","Teamcity Suite","API Tests","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminUserCanCreateBuildConfigToAnotherUserProjects","projectAdminUserCanCreateBuildConfigToAnotherUserProjects",""
"passed","Wed Feb 21 18:31:04 GMT 2024","Wed Feb 21 18:31:05 GMT 2024","173","Teamcity Suite","API Tests","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationWithoutNameCannotBeCreated","buildConfigurationWithoutNameCannotBeCreated",""
"passed","Wed Feb 21 18:30:59 GMT 2024","Wed Feb 21 18:31:00 GMT 2024","312","Teamcity Suite","API Tests","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationCannotBeCreatedWithoutProject","buildConfigurationCannotBeCreatedWithoutProject",""
"passed","Wed Feb 21 18:31:08 GMT 2024","Wed Feb 21 18:31:08 GMT 2024","172","Teamcity Suite","API Tests","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectDeveloperUserCanRunBuild","projectDeveloperUserCanRunBuild",""
"passed","Wed Feb 21 18:31:00 GMT 2024","Wed Feb 21 18:31:01 GMT 2024","275","Teamcity Suite","API Tests","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationIdCannotStartsWithUnderScore","buildConfigurationIdCannotStartsWithUnderScore",""
"passed","Wed Feb 21 18:31:07 GMT 2024","Wed Feb 21 18:31:07 GMT 2024","292","Teamcity Suite","API Tests","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","agentManagerUserCanRunBuild","agentManagerUserCanRunBuild",""
"passed","Wed Feb 21 18:31:06 GMT 2024","Wed Feb 21 18:31:06 GMT 2024","89","Teamcity Suite","API Tests","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectNameContainsAllAsciiSymbols","projectNameContainsAllAsciiSymbols",""
"passed","Wed Feb 21 18:31:05 GMT 2024","Wed Feb 21 18:31:05 GMT 2024","209","Teamcity Suite","API Tests","com.example.teamcity.api.BuildQueueTest","com.example.teamcity.api.BuildQueueTest","buildWithNullIdCannotBeCreated","buildWithNullIdCannotBeCreated",""
"passed","Wed Feb 21 18:31:00 GMT 2024","Wed Feb 21 18:31:00 GMT 2024","257","Teamcity Suite","API Tests","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationIdCannotBeEmpty","buildConfigurationIdCannotBeEmpty",""
"failed","Wed Feb 21 18:29:33 GMT 2024","Wed Feb 21 18:30:20 GMT 2024","46413","Teamcity Suite","UI Tests","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProjectAndBuildConfig","authorizedUserShouldBeAbleCreateNewProjectAndBuildConfig",""
"passed","Wed Feb 21 18:31:02 GMT 2024","Wed Feb 21 18:31:02 GMT 2024","502","Teamcity Suite","API Tests","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationMappingTest","buildConfigurationMappingTest",""
"passed","Wed Feb 21 18:31:03 GMT 2024","Wed Feb 21 18:31:03 GMT 2024","259","Teamcity Suite","API Tests","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationNameContainsAllAsciiCharacters","buildConfigurationNameContainsAllAsciiCharacters",""
"passed","Wed Feb 21 18:30:20 GMT 2024","Wed Feb 21 18:30:30 GMT 2024","9684","Teamcity Suite","UI Tests","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","buildConfigCannotBeCreatedWithoutDefaultBranch","buildConfigCannotBeCreatedWithoutDefaultBranch",""
"passed","Wed Feb 21 18:31:06 GMT 2024","Wed Feb 21 18:31:06 GMT 2024","71","Teamcity Suite","API Tests","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithIdMorethan255LenghtCannotCreated","projectWithIdMorethan255LenghtCannotCreated",""
"passed","Wed Feb 21 18:31:08 GMT 2024","Wed Feb 21 18:31:09 GMT 2024","89","Teamcity Suite","API Tests","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","systemAdminUserCanCreateProject","systemAdminUserCanCreateProject",""
