"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 21 14:14:58 GMT 2024","Wed Feb 21 14:14:58 GMT 2024","425","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationIdCannotBeEmpty","buildConfigurationIdCannotBeEmpty",""
"passed","Wed Feb 21 14:15:06 GMT 2024","Wed Feb 21 14:15:06 GMT 2024","130","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectIdCannotStartsWithDigits","projectIdCannotStartsWithDigits",""
"passed","Wed Feb 21 14:14:54 GMT 2024","Wed Feb 21 14:14:57 GMT 2024","3974","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationCannotBeCreatedForUnknownProjectId","buildConfigurationCannotBeCreatedForUnknownProjectId",""
"passed","Wed Feb 21 14:15:04 GMT 2024","Wed Feb 21 14:15:05 GMT 2024","396","API Suite","API Test","com.example.teamcity.api.BuildQueueTest","com.example.teamcity.api.BuildQueueTest","buildCanBeAddedIntoQueue","buildCanBeAddedIntoQueue",""
"passed","Wed Feb 21 14:15:08 GMT 2024","Wed Feb 21 14:15:08 GMT 2024","203","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectDeveloperUserCanRunBuild","projectDeveloperUserCanRunBuild",""
"passed","Wed Feb 21 14:15:07 GMT 2024","Wed Feb 21 14:15:07 GMT 2024","195","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminCanRunBuild","projectAdminCanRunBuild",""
"passed","Wed Feb 21 14:15:02 GMT 2024","Wed Feb 21 14:15:03 GMT 2024","297","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationPropertyValueContainsAllAsciiSymbols","buildConfigurationPropertyValueContainsAllAsciiSymbols",""
"passed","Wed Feb 21 14:15:02 GMT 2024","Wed Feb 21 14:15:02 GMT 2024","298","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationPropertyNameContainsAllAscciiSymbols","buildConfigurationPropertyNameContainsAllAscciiSymbols",""
"passed","Wed Feb 21 14:13:24 GMT 2024","Wed Feb 21 14:14:18 GMT 2024","54667","API Suite","API Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProjectAndBuildConfig","authorizedUserShouldBeAbleCreateNewProjectAndBuildConfig",""
"passed","Wed Feb 21 14:15:06 GMT 2024","Wed Feb 21 14:15:06 GMT 2024","79","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectNameCannotBeEmptyString","projectNameCannotBeEmptyString",""
"passed","Wed Feb 21 14:14:18 GMT 2024","Wed Feb 21 14:14:25 GMT 2024","7022","API Suite","API Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","buildConfigCannotBeCreatedWithoutDefaultBranch","buildConfigCannotBeCreatedWithoutDefaultBranch",""
"passed","Wed Feb 21 14:15:06 GMT 2024","Wed Feb 21 14:15:07 GMT 2024","108","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithSameIdCannotBeCreated","projectWithSameIdCannotBeCreated",""
"passed","Wed Feb 21 14:14:59 GMT 2024","Wed Feb 21 14:15:01 GMT 2024","1757","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationIdContainsAllLatinSymbolsAndDigits","buildConfigurationIdContainsAllLatinSymbolsAndDigits",""
"passed","Wed Feb 21 14:15:07 GMT 2024","Wed Feb 21 14:15:07 GMT 2024","123","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithSameNameCannotBeCreated","projectWithSameNameCannotBeCreated",""
"passed","Wed Feb 21 14:15:03 GMT 2024","Wed Feb 21 14:15:03 GMT 2024","240","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationStepNameContainsAllAsciiSymbols","buildConfigurationStepNameContainsAllAsciiSymbols",""
"passed","Wed Feb 21 14:15:02 GMT 2024","Wed Feb 21 14:15:02 GMT 2024","269","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationNameContainsAllAsciiCharacters","buildConfigurationNameContainsAllAsciiCharacters",""
"passed","Wed Feb 21 14:15:06 GMT 2024","Wed Feb 21 14:15:06 GMT 2024","104","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectIdCannotStartsWithUnderscore","projectIdCannotStartsWithUnderscore",""
"passed","Wed Feb 21 14:15:08 GMT 2024","Wed Feb 21 14:15:08 GMT 2024","78","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","systemAdminUserCanCreateProject","systemAdminUserCanCreateProject",""
"passed","Wed Feb 21 14:14:58 GMT 2024","Wed Feb 21 14:14:59 GMT 2024","425","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationIdCannotStartsWithDigits","buildConfigurationIdCannotStartsWithDigits",""
"passed","Wed Feb 21 14:15:08 GMT 2024","Wed Feb 21 14:15:08 GMT 2024","112","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUserCannotCreateProject","unauthorizedUserCannotCreateProject",""
"passed","Wed Feb 21 14:13:09 GMT 2024","Wed Feb 21 14:13:12 GMT 2024","3568","Surefire suite","Surefire test","com.example.teamcity.api.AddAgentTest","com.example.teamcity.api.AddAgentTest","authorizeAgentTest","authorizeAgentTest",""
"passed","Wed Feb 21 14:15:06 GMT 2024","Wed Feb 21 14:15:06 GMT 2024","87","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithIdMorethan255LenghtCannotCreated","projectWithIdMorethan255LenghtCannotCreated",""
"passed","Wed Feb 21 14:15:05 GMT 2024","Wed Feb 21 14:15:06 GMT 2024","95","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectIdCannotBeEmptyString","projectIdCannotBeEmptyString",""
"passed","Wed Feb 21 14:15:03 GMT 2024","Wed Feb 21 14:15:03 GMT 2024","380","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationStepTypeContainsAllAsciiSymbols","buildConfigurationStepTypeContainsAllAsciiSymbols",""
"passed","Wed Feb 21 14:15:06 GMT 2024","Wed Feb 21 14:15:06 GMT 2024","65","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithNoIdCanBeCreated","projectWithNoIdCanBeCreated",""
"passed","Wed Feb 21 14:15:08 GMT 2024","Wed Feb 21 14:15:08 GMT 2024","214","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectViwerUserCanRunBuild","projectViwerUserCanRunBuild",""
"failed","Wed Feb 21 14:15:03 GMT 2024","Wed Feb 21 14:15:04 GMT 2024","313","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationWithId255lengthCreated","buildConfigurationWithId255lengthCreated",""
"passed","Wed Feb 21 14:15:07 GMT 2024","Wed Feb 21 14:15:08 GMT 2024","114","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminUserShouldHaveRightsToCreateBuildConfigToHisProject","projectAdminUserShouldHaveRightsToCreateBuildConfigToHisProject",""
"passed","Wed Feb 21 14:14:59 GMT 2024","Wed Feb 21 14:14:59 GMT 2024","396","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationIdCannotStartsWithUnderScore","buildConfigurationIdCannotStartsWithUnderScore",""
"passed","Wed Feb 21 14:15:04 GMT 2024","Wed Feb 21 14:15:04 GMT 2024","201","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationWithoutNameCannotBeCreated","buildConfigurationWithoutNameCannotBeCreated",""
"passed","Wed Feb 21 14:15:05 GMT 2024","Wed Feb 21 14:15:05 GMT 2024","329","API Suite","API Test","com.example.teamcity.api.BuildQueueTest","com.example.teamcity.api.BuildQueueTest","buildWithNullIdCannotBeCreated","buildWithNullIdCannotBeCreated",""
"passed","Wed Feb 21 14:15:05 GMT 2024","Wed Feb 21 14:15:05 GMT 2024","246","API Suite","API Test","com.example.teamcity.api.BuildQueueTest","com.example.teamcity.api.BuildQueueTest","buildWithUnknownIdCannotBeAddedIntoQueue","buildWithUnknownIdCannotBeAddedIntoQueue",""
"passed","Wed Feb 21 14:15:07 GMT 2024","Wed Feb 21 14:15:07 GMT 2024","159","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","agentManagerUserCanCreateBuildConfiguration","agentManagerUserCanCreateBuildConfiguration",""
