"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Feb 18 20:50:33 GMT 2024","Sun Feb 18 20:50:33 GMT 2024","165","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationWithId255lengthCreated","buildConfigurationWithId255lengthCreated",""
"passed","Sun Feb 18 20:50:36 GMT 2024","Sun Feb 18 20:50:36 GMT 2024","114","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminCanRunBuild","projectAdminCanRunBuild",""
"passed","Sun Feb 18 20:50:31 GMT 2024","Sun Feb 18 20:50:32 GMT 2024","407","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationMappingTest","buildConfigurationMappingTest",""
"passed","Sun Feb 18 20:50:35 GMT 2024","Sun Feb 18 20:50:35 GMT 2024","47","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectIdCannotStartsWithUnderscore","projectIdCannotStartsWithUnderscore",""
"passed","Sun Feb 18 20:49:53 GMT 2024","Sun Feb 18 20:50:00 GMT 2024","7522","API Suite","API Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","buildConfigCannotBeCreatedWithoutDefaultBranch","buildConfigCannotBeCreatedWithoutDefaultBranch",""
"passed","Sun Feb 18 20:50:35 GMT 2024","Sun Feb 18 20:50:35 GMT 2024","61","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectNameContainsAllAsciiSymbols","projectNameContainsAllAsciiSymbols",""
"passed","Sun Feb 18 20:50:35 GMT 2024","Sun Feb 18 20:50:35 GMT 2024","117","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithSameNameCannotBeCreated","projectWithSameNameCannotBeCreated",""
"failed","Sun Feb 18 20:48:59 GMT 2024","Sun Feb 18 20:49:52 GMT 2024","53303","API Suite","API Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProjectAndBuildConfig","authorizedUserShouldBeAbleCreateNewProjectAndBuildConfig",""
"failed","Sun Feb 18 20:50:35 GMT 2024","Sun Feb 18 20:50:35 GMT 2024","121","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithMaxLongId255CanBeCreated","projectWithMaxLongId255CanBeCreated",""
"passed","Sun Feb 18 20:50:29 GMT 2024","Sun Feb 18 20:50:30 GMT 2024","151","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationIdCannotStartsWithUnderScore","buildConfigurationIdCannotStartsWithUnderScore",""
"passed","Sun Feb 18 20:48:45 GMT 2024","Sun Feb 18 20:48:49 GMT 2024","3687","Surefire suite","Surefire test","com.example.teamcity.api.AddAgentTest","com.example.teamcity.api.AddAgentTest","authorizeAgentTest","authorizeAgentTest",""
"passed","Sun Feb 18 20:50:33 GMT 2024","Sun Feb 18 20:50:33 GMT 2024","165","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationWithId256lengthCannotBeCreated","buildConfigurationWithId256lengthCannotBeCreated",""
"passed","Sun Feb 18 20:50:36 GMT 2024","Sun Feb 18 20:50:36 GMT 2024","174","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","agentManagerUserCanRunBuild","agentManagerUserCanRunBuild",""
"passed","Sun Feb 18 20:50:34 GMT 2024","Sun Feb 18 20:50:34 GMT 2024","181","API Suite","API Test","com.example.teamcity.api.BuildQueueTest","com.example.teamcity.api.BuildQueueTest","buildWithNullIdCannotBeCreated","buildWithNullIdCannotBeCreated",""
"passed","Sun Feb 18 20:50:36 GMT 2024","Sun Feb 18 20:50:36 GMT 2024","98","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectDeveloperUserCannotCreateBuildConfiguration","projectDeveloperUserCannotCreateBuildConfiguration",""
"passed","Sun Feb 18 20:50:37 GMT 2024","Sun Feb 18 20:50:37 GMT 2024","142","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUserCannotCreateProject","unauthorizedUserCannotCreateProject",""
"passed","Sun Feb 18 20:50:37 GMT 2024","Sun Feb 18 20:50:37 GMT 2024","79","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","systemAdminUserCanCreateProject","systemAdminUserCanCreateProject",""
"passed","Sun Feb 18 20:50:36 GMT 2024","Sun Feb 18 20:50:36 GMT 2024","97","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminUserShouldHaveRightsToCreateBuildConfigToHisProject","projectAdminUserShouldHaveRightsToCreateBuildConfigToHisProject",""
"passed","Sun Feb 18 20:50:36 GMT 2024","Sun Feb 18 20:50:37 GMT 2024","119","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectViwerUserCanRunBuild","projectViwerUserCanRunBuild",""
"passed","Sun Feb 18 20:50:35 GMT 2024","Sun Feb 18 20:50:35 GMT 2024","47","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectNameCannotBeEmptyString","projectNameCannotBeEmptyString",""
"passed","Sun Feb 18 20:50:26 GMT 2024","Sun Feb 18 20:50:29 GMT 2024","2274","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationCannotBeCreatedForUnknownProjectId","buildConfigurationCannotBeCreatedForUnknownProjectId",""
"passed","Sun Feb 18 20:50:32 GMT 2024","Sun Feb 18 20:50:32 GMT 2024","232","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationPropertyNameContainsAllAscciiSymbols","buildConfigurationPropertyNameContainsAllAscciiSymbols",""
"passed","Sun Feb 18 20:50:36 GMT 2024","Sun Feb 18 20:50:36 GMT 2024","164","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminUserCanCreateBuildConfigToAnotherUserProjects","projectAdminUserCanCreateBuildConfigToAnotherUserProjects",""
"passed","Sun Feb 18 20:50:37 GMT 2024","Sun Feb 18 20:50:37 GMT 2024","90","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectViwerUserCannotCreateBuildConfiguration","projectViwerUserCannotCreateBuildConfiguration",""
"passed","Sun Feb 18 20:50:29 GMT 2024","Sun Feb 18 20:50:29 GMT 2024","240","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationCannotBeCreatedWithoutProject","buildConfigurationCannotBeCreatedWithoutProject",""
"passed","Sun Feb 18 20:50:33 GMT 2024","Sun Feb 18 20:50:34 GMT 2024","588","API Suite","API Test","com.example.teamcity.api.BuildQueueTest","com.example.teamcity.api.BuildQueueTest","buildCanBeAddedIntoQueue","buildCanBeAddedIntoQueue",""
"passed","Sun Feb 18 20:50:35 GMT 2024","Sun Feb 18 20:50:35 GMT 2024","77","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectWithNoNameCannotBeCreated","projectWithNoNameCannotBeCreated",""
